"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"37","中華精測科技","2024-11-18","TWI842533B","2023-05-18","2024-05-11",38,"懸臂式探針卡裝置及懸臂探針模組","本發明公開一種懸臂式探針卡裝置及懸臂探針模組。所述懸臂探針模組包含多個第一探針與所述第二探針。每個所述第一探針包含一第一力臂段、及相連於所述第一力臂段兩端的一第一主體段與一第一針測段。每個所述第二探針包含一第二力臂段、相連於所述第二力臂段兩端的一延伸段與一第二針測段、及相連於所述延伸段的一第二主體段。所述延伸段的高度介於所述第二主體段的高度的5%～50%。當多個所述第一探針的第一主體段與多個所述第二探針的第二主體段用來彼此交錯排列地固定於一基板時，多個所述第一針測段與多個所述第二針測段排成一列。","Y2024","branch","Yes","半導體檢測技術","6510","半導體","2024-12-01",NA,NA,NA,32.44,43.65,803.53,NA,NA,NA,NA,NA,0.03048,54.8
"38","中華精測科技","2024-11-18","TWI831501B","2022-12-01","2024-02-01",59,"探針卡結構及其製作方法","本發明提供一種探針卡結構及其製作方法。探針卡結構包括載板、包覆結構及中心導體。載板為第一堆疊結構，並包括通道。包覆結構為第二堆疊結構，並設於通道內，且包括中心軸部。中心軸部連通通道的相對二端。第一堆疊結構及第二堆疊結構分別包括多個依序堆疊的層狀單元。中心導體被包覆結構包覆於通道內，且中心導體的一端一體延伸出通道，藉此減少因接觸產生的阻抗不連續點，優化探針卡的傳輸路徑。","Y2024","branch","Yes","半導體結構製備","6510","半導體","2024-12-01",NA,NA,NA,32.44,43.65,803.53,NA,NA,NA,NA,NA,0.03048,54.8
"39","中華精測科技","2024-11-18","TWI831293B","2022-07-14","2024-02-01",34,"晶片測試插座","本發明公開一種晶片測試插座，其包含一金屬外框、安裝於所述金屬外框的一固持座、及彼此間隔地安裝於所述固持座的多個彈簧探針。所述金屬外框與所述固持座共同包圍形成有一容置槽。所述固持座包含有一金屬隔板、分別設置於所述金屬隔板相反兩側的一第一板狀匹配單元與一第二板狀匹配單元、及夾持於所述金屬隔板與所述第一板狀匹配單元之間的一限位片。所述第一板狀匹配單元構成所述容置槽的槽底，每個所述彈簧探針的兩個端部分別穿出所述固持座，並且每個所述彈簧探針的其中一個所述端部可移動地位於所述容置槽內。","Y2024","main","Yes","半導體檢測技術","6510","半導體","2024-12-01",NA,NA,NA,32.44,43.65,803.53,NA,NA,NA,NA,NA,0.03048,54.8
"40","中華電信","2024-11-18","TWI831519B","2022-12-14","2024-02-01",40,"新世代行固網服務供裝系統、方法及其電腦可讀媒介","本發明係一種新世代行固網服務供裝系統及其方法，係由新世代網路切片服務受理系統取得客戶端需求並傳送至新世代行固網服務供裝系統，新世代行固網服務供裝系統透過切片模板管理模組以及分析後的客戶端需求，進一步產生專屬的服務等級規格，即可用於建置網路切片實例(NSI)以提供切片服務生命週期，並供給各子網路切片所需資源資訊，協助產生各自子網路的切片服務等級規格，以建置各子網路之網路切片子網實例(NSSI)運行其生命週期，最終串整成完整的切片網路服務。本發明復提供一種電腦可讀媒介，係用於執行本發明之方法。","Y2024","main","Yes","無線通訊技術","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"41","中華電信","2024-11-18","TWI835652B","2023-05-17","2024-03-11",73,"電子文件授權簽署系統、方法及其電腦可讀媒介","本發明為一種結合FIDO認證方式的電子文件授權簽署系統及其方法，於客戶端行動載具提出文件簽署服務請求，使文件流程管理伺服器依據待簽署文件生成第一待簽署雜湊以及待簽署時間，FIDO伺服器依據該第一待簽署雜湊向客戶端行動載具請求傳遞FIDO認證資訊，以於執行FIDO認證後，使文件流程管理伺服器依據待簽署文件以及待簽署時間生成第二待簽署雜湊，經雲端保密器簽署伺服器比對待簽署雜湊以產生簽署結果，再由文件流程管理伺服器合成該待簽署文件及該簽署結果而形成已簽署文件，據以達到提供文件簽署之目的。本發明復提供一種電腦可讀媒介，係用於執行本發明之方法。","Y2024","branch","Yes","身分驗證系統","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"42","中華電信","2024-11-18","TWI802413B","2022-05-17","2023-05-11",59,"在電信網路中偵測異常通訊設備的電子裝置和方法","提供一種在電信網路中偵測異常通訊設備的電子裝置和方法。方法包含：取得信令集合，其中信令集合中的每一者對應於相同的回應碼和設備類型；根據回應碼和設備類型決定至少一特徵，並且根據信令集合取得對應於至少一特徵的至少一特徵向量；根據至少一特徵向量將信令集合分為多個群組，其中多個群組包括第一群組；以及響應於判斷回應碼對應於異常回應碼，取得對應於第一群組的第一異常設備，將第一異常設備添加至異常設備列表，並且輸出異常設備列表。","Y2024","main","Yes","無線通訊技術","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"43","中華電信","2024-11-18","TWI815750B","2022-12-12","2023-09-11",50,"自動網域驗證系統、憑證簽發方法與電腦可讀媒體","一種自動網域驗證系統、憑證簽發方法與電腦可讀媒體，係在接收到憑證申請後，進行網域名稱之擁有權或控制權的自動化驗證，而不必與申請方的聯絡窗口進行人工互動，以避免人為疏失而導致資安問題或誤發憑證。","Y2024","branch","Yes","身分驗證系統","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"44","中華電信","2024-11-18","TWI843662B","2023-10-06","2024-05-21",88,"一種基於目標用戶群體之相似用戶擴展系統、方法及其非揮發性電腦可讀儲存媒介","本發明係提供一種基於目標用戶群體之相似用戶擴展系統、方法及其非揮發性電腦可讀儲存媒介，係包括一分群模組及一比對模組，其中，由分群模組利用SPO(Subject-Predicate-Object)三元組的圖學表示法將目標用戶群轉為第一知識圖譜，以分群出複數第一目標子群組，再由比對模組利用SPO三元組的圖學表示法將複數第一目標子群組及候選用戶群體轉為第二知識圖譜，以分群出複數第二目標子群組。是以，本發明提供使用者能針對各個第二目標子群組之喜好，以推廣其感興趣之產品，進而提升擴展效率及擴展範圍。","Y2024","main","Yes","數據分析技術","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"45","中華電信","2024-11-18","TWI815735B","2022-11-21","2023-09-11",29,"一種具備空間回收之序列化儲存系統、方法及其電腦可讀媒介","本發明提供一種具備空間回收之序列化儲存系統、方法及其電腦可讀媒介，包括一磁帶管理模組、一回收排程模組、一回收處理模組以及一具有複數磁帶之磁帶櫃，其中，回收排程模組統計在不同門檻值下的各個磁帶所釋出之可回收空間，以取得最符合預設之回收目標條件之回收門檻值，且將依據回收門檻值所計算出之各個磁帶之可回收空間，依該可回收空間依序進行排序，再指派回收處理模組透過磁帶管理模組依據排序結果逐一對各個磁帶進行空間回收，以維持系統可用空間，且減少不必要的回收操作，進而提升儲存空間的回收效率。","Y2024","branch","Yes","其他","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"46","中華電信","2024-11-18","TWI831570B","2023-01-12","2024-02-01",34,"雲原生虛擬化網路功能管控系統及其方法","一種雲原生虛擬化網路功能管控系統及其方法，該方法包括：依據使用者上架網路服務（Network Service，NS）或虛擬化網路功能（Virtualised Network Function，VNF）判斷NS內VNF或VNF是否為雲原生網路功能（Cloud-native Network Function，CNF），分析CNF的CNF功能特徵資訊，並且對CNF功能特徵資訊進行儲存；對各網路控制器進行網路功能編排管理；對NS或VNF進行生命週期管理功能操作；以及當監測到NS或VNF服務發生異常時，依據CNF功能特徵資訊進行異常修復。","Y2024","branch","Yes","其他","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"47","中華電信","2024-11-18","TWI811073B","2022-08-22","2023-08-01",39,"離線身分識別驗證之系統、方法以及電腦程式產品","本案揭示一種離線身分識別驗證之系統、方法以及電腦程式產品。首先響應於感應事件，被驗裝置對包含使用者身分識別資訊、被驗時間戳記及定位資訊之被驗組合資料進行簽章以產生被驗請求資料，進而通過近場通訊傳輸至主驗裝置，接著主驗裝置驗證被驗請求資料的簽章以對包含被驗組合資料、主驗時間戳記及定位資訊之主驗組合資料進行簽章以產生主驗請求資料，進而通過近場通訊傳輸至被驗裝置，接著被驗裝置通過網路傳輸主驗請求資料至主驗伺服器，而主驗伺服器驗證主驗請求資料，俾檢查主驗請求資料以通過網路回傳驗證或檢查結果至被驗裝置。","Y2024","main","Yes","生物識別技術","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"48","中華電信","2024-11-18","TWI842650B","2023-11-08","2024-05-11",87,"在虛擬世界中協助多人選擇活動之系統、方法及電腦程式產品","本案提供一種在虛擬世界中協助多人選擇活動之系統、方法及電腦程式產品，包括偵測進入虛擬世界中多個虛擬實境裝置之語音及動作，以利用AI語意模型辨識語音的語意以及利用AI動作模型辨識動作，分析語意的辨識結果、動作的辨識結果、及動作的辨識結果與語意的辨識結果之間的關聯性，以根據分析結果自活動資料庫中決定出推薦活動，由虛擬形象助理在虛擬世界中提供推薦活動，俾將多個虛擬實境裝置轉移至虛擬世界中之推薦活動的場景中。","Y2024","branch","Yes","其他","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"49","中華電信","2024-11-18","TWI816510B","2022-08-15","2023-09-21",82,"軟體組件使用之授權系統、方法及電腦可讀媒介","本發明揭露一種軟體組件使用之授權系統、方法及電腦可讀媒介，係透過電子裝置依據軟體組件使用期限、軟體組件保固期限與約定之使用者裝置環境資訊產生使用者裝置不可偽冒符記，且針對軟體組件產生軟體組件不可偽冒符記，以將軟體組件結合使用者裝置不可偽冒符記與軟體組件不可偽冒符記後置入使用者裝置中。再者，當使用者裝置欲啟動執行軟體組件時，由軟體組件利用使用者裝置不可偽冒符記之軟體組件使用期限、軟體組件保固期限與約定之使用者裝置環境資訊及軟體組件不可偽冒符記，以自動或主動對使用者裝置進行軟體組件之授權檢查。","Y2024","branch","Yes","數據加密技術","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"50","中華電信","2024-11-18","TWI784913B","2022-05-25","2022-11-21",33,"一種頻道節目熱點偵測系統、方法及其電腦可讀媒介","本發明係提供一種頻道節目熱點偵測系統、方法及其電腦可讀媒介，係包括複數使用端裝置及影音服務裝置，其中，該複數使用端裝置依據複數用戶於對話平台上的文字產生及傳送複數訊息內容，而該影音服務裝置接收該複數訊息內容後，萃取出複數關鍵字。再者，該影音服務裝置計算出於複數第一時間區間中之複數關鍵字之分數以進行關鍵字變異性分析，俾形成複數第二時間區間，藉此從複數第二時間區間偵測出熱點關鍵字及其相對應之熱門片段。是以，本發明能大幅降低人工作業所花費的人事及時間成本，且快速地提供熱點關鍵字及其熱門片段給用戶搜尋及點閱，以提升用戶的觀看體驗。","Y2024","branch","Yes","其他","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
"51","中華電信","2024-11-18","TWI820930B","2022-09-28","2023-11-01",52,"用於更新產品版本的電子裝置及方法","提供一種用於更新產品版本的電子裝置及方法。所述方法包括：由產品版本比對及覆寫模組響應於接收產品更新請求而獲得基底版本資料；當產品版本比對及覆寫模組判定基底版本資料與對應於當前機房的母版產品匹配時，由產品版本比對及覆寫模組利用對應於當前機房的母版產品覆寫基底版本資料；以及當產品版本比對及覆寫模組判定基底版本資料與對應於當前機房的母版產品不匹配時，由產品版本比對及覆寫模組將對應於當前機房的母版產品添加至基底版本資料。","Y2024","branch","Yes","其他","2412","通信網路業","2024-12-01",NA,NA,NA,3.64,2.98,-0.77,NA,NA,NA,NA,NA,1.21338,0
