"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"37","南亞科技","TWI810136B","2023-02-16","2023-07-21",98,"具有輔助帽的半導體元件","本揭露公開一種半導體元件及其製備方法。該半導體元件包括一基底；一第一雜質區域，其設置於該基底中；一第一介電層，其設置於該基底上；一第一插塞，其包括：一掩埋部分，其沿著該第一介電層設置，且設置於該第一雜質區域上，及一凸出部分，其設置於該掩埋部分上，並自該第一介電層凸出；一第一頂部輔助蓋，其覆蓋該凸出部分；及一第一頂部導電層，其設置於該第一頂部輔助蓋上。該第一頂部輔助蓋包括鍺或矽鍺。","Y2024","main","Yes","半導體結構","2408","半導體","2024-07-26",0.82,36.83,9,47.91,50.08,-1.14,68,66.4,66.8,58.1,67.1
"38","南亞科技","TWI817524B","2022-05-25","2023-10-01",98,"具有字元線結構之半導體元件","本揭露提供一種半導體元件。該半導體元件包括一半導體基底以及一字元線結構。該半導體基底具有一主動區。該字元線結構設置在該半導體基底的該主動區中。該字元線結構包括一第一功函數層、一第二功函數層以及一緩衝結構。該第二功函數層設置在該第一功函數層上。該緩衝結構設置在該第一功函數層與該第二功函數層之間。","Y2024","main","Yes","半導體結構","2408","半導體","2024-07-26",0.82,36.83,9,47.91,50.08,-1.14,68,66.4,66.8,58.1,67.1
"39","南亞科技","TWI817631B","2022-07-28","2023-10-01",98,"主動區域的製備方法","本揭露提供一種主動區域的製備方法。該製備方法包括以下操作：接收一基板，其上具有一氧化層、一氮化層、和一矽層；形成一圖案化光阻層於該矽層上；沈積一罩幕層以覆蓋該圖案化光阻層的一輪廓；塗佈一碳層於該罩幕層上；蝕刻該碳層、該罩幕層、和該矽層以暴露該氮化層的一頂表面；形成複數個開口於該氧化層中以暴露該基板的一頂表面；以及從該基板的該頂表面生長一磊晶層於該些開口中以形成該些主動區域。","Y2024","main","Yes","半導體結構","2408","半導體","2024-07-26",0.82,36.83,9,47.91,50.08,-1.14,68,66.4,66.8,58.1,67.1
"40","南亞科技","TWI833591B","2023-03-03","2024-02-21",98,"具有漏斗狀互連之金屬結構的製備方法","本申請提供一種半導體元件及其製備方法。該半導體元件包括一基底以及一佈線結構。該佈線結構包括設置於該基底上的至少一個金屬互連、設置於該金屬互連上的至少一個導電特徵，以及圍繞該導電特徵的至少一個擴散阻障襯墊。該導電特徵具有一頭部及夾於該金屬互連與該頭部之間的一頸部。該頸部可以具有一第一關鍵尺寸，該尺寸在與該頭部距離增加的位置逐漸減小。","Y2024","main","Yes","半導體結構","2408","半導體","2024-07-26",0.82,36.83,9,47.91,50.08,-1.14,68,66.4,66.8,58.1,67.1
"41","南韓商三星電子","TWI781722B","2021-08-11","2022-10-21",98,"記憶體裝置","根據態樣的一種記憶體裝置可包括：記憶體胞元陣列，包括各自包括多個記憶庫的第一記憶庫區及第二記憶庫區；操作邏輯，包括對應於第一記憶庫區的一或多個第一處理元件(PE)及對應於第二記憶庫區的一或多個第二PE；控制邏輯，被配置成基於外部來源的設置資訊來控制第一記憶庫區及第二記憶庫區的模式；第一及第二模式訊號發生器，被配置成控制對第一及第二PE進行賦能，其中因應於第一記憶庫區被設置為操作模式且第二記憶庫區被設置為正常模式，第一模式訊號發生器被配置成輸出第一模式訊號以對第一PE進行賦能，且第二模式訊號發生器被配置成輸出第二模式訊號以對第二PE進行去能。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","南韓商三星電子","TWI801230B","2022-05-03","2023-05-01",98,"半導體記憶體裝置","一種半導體記憶體裝置包括：堆疊結構，包括交替且重複堆疊於半導體基板上的字元線及層間介電圖案。半導體圖案分別設置於在垂直方向上相鄰的字元線之間。位元線自半導體基板在垂直方向上延伸並與半導體圖案接觸。頂蓋絕緣圖案設置於位元線與字元線之間並覆蓋層間介電圖案的側表面。記憶體元件分別設置於在垂直方向上相鄰的層間介電圖案之間。半導體圖案中的每一者包括與位元線接觸的第一源極/汲極區、與記憶體元件中的一個記憶體元件直接接觸的第二源極/汲極區、以及位於第一源極/汲極區與第二源極/汲極區之間的通道區。第一源極/汲極區的最大寬度較通道區的寬度大。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","南韓商三星電子","TWI814592B","2022-09-28","2023-09-01",98,"半導體裝置","一種半導體裝置包括閘極結構、位元線結構、接觸插塞結構、第一電容器及第二電容器。閘極結構形成於包括胞元區及周邊電路區的基板中，且閘極結構中的每一者在第一方向上延伸。位元線結構形成於基板的胞元區上，且位元線結構中的每一者在第二方向上延伸。接觸插塞結構在第二方向上設置於基板上位元線結構之間。第一電容器分別形成於接觸插塞結構上。導電接墊形成於基板的周邊電路區上，且與基板電性絕緣。第二電容器形成於導電接墊上，且在第一方向及第二方向上設置。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","南韓商樂金顯示科技","TWI806208B","2021-10-29","2023-06-21",98,"觸控顯示裝置、觸控驅動裝置及顯示面板","本揭露的一種觸控顯示裝置可包括顯示面板、複數個驅動電極、閘極驅動電路、共模電壓回授線以及共模電壓補償電路。顯示面板包括複數個觸控電極，複數個觸控電極電性連接複數條觸控線。閘極驅動電路用以藉由複數條閘極線，供應複數個掃描訊號至顯示面板。觸控驅動電路用以透過偵測複數個觸控電極的感測訊號感測觸碰，並藉由複數條觸控線供應共模電壓至複數個觸控電極；共模電壓回授線，電性連接複數條觸控線或重疊顯示面板的非顯示區中複數條閘極線。共模電壓補償電路用以透過複數條觸控線供應補償共模電壓。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","南韓商細美事","TWI810744B","2021-12-10","2023-08-01",98,"光處理構件、包括該光處理構件之基板處理設備以及基板處理方法","本發明概念提供一種用於在基板上執行光處理之光處理構件。光處理構件包含電路單元，電路單元包含串聯連接的複數個LED模組單元，各個LED模組單元包含並聯連接的複數個相同LED模組。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","友達光電","TWI797750B","2021-09-16","2023-04-01",98,"顯示裝置及其製造方法","一種顯示裝置，鄰近於裝飾層設置，且包括顯示面板。顯示面板包括第一基板、第二基板、多個主動元件、顯示介質層以及第一偏光片。第一基板相較於第二基板更靠近顯示裝置的外表面。第一偏光片位於第一基板，且包括第一柵線部的反射層以及包括第二柵線部的調色層。調色層相較於反射層更靠近顯示裝置的外表面。調色層被配置為吸收部分波長的光線，以使在關閉狀態時的顯示裝置的第一偏光片與裝飾層屬於相同色系。","Y2024","main","Yes","其他","2409","光電業","2024-07-26",0.73,9.86,1,16.19,140.39,55.64,18.2,17.4,18.6,18.05,17.9
"47","友達光電","TWI827407B","2022-12-20","2023-12-21",98,"發光元件及包含其之發光裝置","一種發光元件，包括第一型半導體層、第二型半導體層、發光層、第一電極、第二電極以及多層膜。第二型半導體層重疊於第一型半導體層。發光層位於第一型半導體層與第二型半導體層之間。第一電極電性連接第一型半導體層，且位於第一型半導體層的靠近第二型半導體層的一側。第二電極電性連接第二型半導體層，且位於第二型半導體層的背離第一型半導體層的一側。多層膜位於第一型半導體層的背離第二型半導體層的表面，且具有凸出部，其中凸出部凸出於第一型半導體層的側表面。此外，還提出一種包含上述發光元件的發光裝置。","Y2024","main","Yes","半導體結構","2409","光電業","2024-07-26",0.73,9.86,1,16.19,140.39,55.64,18.2,17.4,18.6,18.05,17.9
"48","台灣積體電路製造","TWI778799B","2021-09-17","2022-09-21",98,"半導體裝置及製造半導體裝置的方法","一種半導體裝置，其包括基板上方的記憶體結構，其中記憶體結構包括第一字線；第一字線上方的第一位元線；第一位元線上方的第二位元線；第一位元線及第二位元線的側壁上方的記憶體材料；沿記憶體材料的第一側的第一控制字線，其中第一控制字線電連接至第一字線；沿記憶體材料的與第一側相對的第二側的第二控制字線；以及第二位元線、第一控制字線、及第二控制字線上方的第二字線，其中第二字線電連接至第二控制字線。","Y2024","main","Yes","記憶體架構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"49","台灣積體電路製造","TWI810802B","2022-01-27","2023-08-01",98,"積體電路製造系統、三維積體電路結構及其製造方法","三維積體電路結構包含多個晶粒層，例如頂部晶粒層及底部晶粒層。頂部晶粒層及/或底部晶粒層之每一者包含裝置，例如計算單元、類比數位轉換器、類比電路、射頻電路、邏輯電路、感測器、輸入/輸出裝置及/或記憶體裝置。在第一晶粒層及第二晶粒層上的裝置係被垂直內連接結構橫向包圍或相鄰於垂直內連接結構。","Y2024","main","Yes","記憶體架構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"50","台灣積體電路製造","TWI812206B","2022-05-06","2023-08-11",98,"半導體結構及其形成方法","一種半導體結構包括一第一導電部件、在所述第一導電部件上方的一第一蝕刻停止層、在所述第一蝕刻停止層上方的一介電層、在所述介電層和所述第一蝕刻停止層中的一第二導電部件。此第二導電部件在所述第一導電部件的上方並且接觸所述第一導電部件。一空氣間隔物係環繞所述第二導電部件，並且所述第二導電部件的側壁係暴露於所述空氣間隔物。一保護環係環繞所述第二導電部件，且所述保護環是將所述第二導電部件與所述空氣間隔物完全地分隔開來。","Y2024","main","Yes","半導體結構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"51","台灣積體電路製造","TWI815276B","2022-01-13","2023-09-11",98,"畫素感測器及製造其的方法","本發明提供一種畫素感測器及製造其的方法，所述方法在基底上沉積接觸蝕刻停止層。接觸蝕刻停止層包括小於約12%的氫。沉積接觸蝕刻停止層包括在高於約600℃的溫度、高於約150Torr的壓力和/或在至少高於約70：1的比例的NH3和SiH4下沉積接觸蝕刻停止層材料。在接觸蝕刻停止層上方沉積矽基層。進行蝕刻操作進入矽基層中直到到達接觸蝕刻停止層，以形成溝槽隔離結構。","Y2024","main","Yes","記憶體架構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"52","台灣積體電路製造","TWI818498B","2022-04-06","2023-10-11",98,"封裝結構及其形成方法","一種封裝結構及封裝結構的形成方法。封裝結構包括電路基板和通過接合結構接合到電路基板的晶片封裝。封裝結構更包括貼附到電路基板的翹曲控制構件。翹曲控制構件具有延伸到電路基板中的凸出部分。翹曲控制構件的高度大於晶片封裝的高度。","Y2024","main","Yes","半導體結構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
"53","台灣積體電路製造","TWI831135B","2022-02-22","2024-02-01",98,"積體電路和控制時脈信號的方法","一種積體電路，包括時脈電晶體、第一致能電晶體、第二致能電晶體、分支一電晶體、分支二電晶體以及時脈選通電路。第一致能電晶體耦接在時脈電晶體和第一節點之間。第二致能電晶體耦接在時脈電晶體和第二節點之間。分支一電晶體耦接在第一電源和第一節點之間。分支一電晶體的閘極端電性連接至第二節點。分支二電晶體耦接在第一電源和第二節點之間。分支二電晶體的閘極端電性連接至第一節點。用於生成經選通時脈信號的時脈選通電路接收鎖存輸出信號，鎖存輸出信號被鎖存於第一節點信號或第二節點信號的邏輯準位。","Y2024","main","Yes","半導體結構","2330","半導體","2024-07-26",0.41,32.9,10,16.52,9.77,7.69,432.2,477.4,895.8,924,543
