資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-01-15,main,半導體結構與製程,聯發科技,TW202523147A,2024-11-27,靜電放電保護裝置,,2454,2026-02-04,0.3,22.99,8,7.8,2.74,-7.03,1800,1304.8,
2026-01-15,main,先進材料與奈米科技,日商東京應化工業,TW202546548A,2024-11-22,化學放大型正型感光性樹脂組合物、感光性乾膜、及經圖案化之阻劑膜之製造方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,韓商愛思開海力士,TW202522489A,2024-11-21,記憶體裝置和操作該記憶體裝置的方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202549578A,2024-11-20,具備背側源極/汲極接點及空氣結構之半導體裝置,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,聯華電子,TWI903876B,2024-11-20,半導體裝置及其形成方法,70,2303,2026-02-04,0.77,1.66,7,-2.25,-13.73,-21.15,61.8,52.3,
2026-01-15,main,光學元件與光通訊,南韓商三星SDI,TW202540773A,2024-11-19,形成圖案的方法和光阻膜,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202527744A,2024-11-19,具電源閘控元件的半導體裝置,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202602249A,2024-11-18,半導體裝置結構及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,華邦電子,TWI906038B,2024-11-18,半導體裝置及其形成方法,25,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202547299A,2024-11-15,半導體結構及其製造方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,記憶體與儲存裝置,韓商愛思開海力士,TW202522495A,2024-11-15,儲存裝置、儲存裝置的操作方法以及記憶體控制器,,,,,,,,,,,,
2026-01-15,main,半導體設備,台灣積體電路製造,TW202546554A,2024-11-14,微影設備及其操作方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,AI晶片與硬體加速器,國立清華大學,TWI910914B,2024-11-14,基於聯邦學習的模型訓練方法與系統,92,,,,,,,,,,,
2026-01-15,main,光學投影,宏達國際電子,TWI910913B,2024-11-14,改善混合實境服務的方法及主機,86,2498,2026-02-04,2.91,-26.22,10,-7.43,-20.17,24.5,45.8,47,
2026-01-15,main,光學投影,宏達國際電子,TW202533170A,2024-11-14,改善混合實境服務的方法及主機,,2498,2026-02-04,2.91,-26.22,10,-7.43,-20.17,24.5,45.8,47,
2026-01-15,main,半導體結構與製程,日商住友電工器件創新,TW202523126A,2024-11-14,半導體裝置及半導體裝置之製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商東京威力科創,TW202538413A,2024-11-14,基板及基板處理方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TWI912009B,2024-11-14,半導體記憶體裝置及其初始化方法,54,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,光學元件與光通訊,力晶積成電子製造,TWI903862B,2024-11-13,用於拼接式微影製程的光罩以及其製作方法與使用方法,17,6770,2026-02-04,0.19,21.92,9,1.63,-58.12,0.3,65.6,53.4,
2026-01-15,decline,平面顯示器,日商樂天集團,TW202524917A,2024-11-13,內容提供裝置、內容提供方法、及程式,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,瑞昱半導體,TW202522484A,2024-11-13,用來校正被傳送至記憶裝置的存取控制訊號的實體層電路以及方法,,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,main,記憶體與儲存裝置,瑞昱半導體,TWI902527B,2024-11-13,用來校正被傳送至記憶裝置的存取控制訊號的實體層電路以及方法,83,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,decline,平面顯示器,南韓商三星電子,TW202536844A,2024-11-11,DVFS控制方法及使用此方法的電子裝置,,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,森思,TWM668094U,2024-11-08,眼動操作牽引系統,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商高通公司,TW202526951A,2024-11-08,用於改善揮發性記憶體中的匯流排利用率之合併記憶體命令,,,,,,,,,,,,
2026-01-15,main,平面顯示器,大陸商上海顯耀顯示科技,TW202520955A,2024-11-07,微ＬＥＤ和微ＬＥＤ顯示面板,,,,,,,,,,,,
2026-01-15,main,平面顯示器,大陸商上海顯耀顯示科技,TWI912997B,2024-11-07,微ＬＥＤ和微ＬＥＤ顯示面板,59,,,,,,,,,,,
2026-01-15,decline,平面顯示器,奕力科技,TWI908447B,2024-11-07,顯示驅動裝置以及其供應電壓的產生方法,58,,,,,,,,,,,
2026-01-15,main,發光半導體,美商應用材料,TW202539470A,2024-11-07,就基於微型LED顯示應用之量子點電阻,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,韓商愛思開海力士,TW202522496A,2024-11-07,記憶體裝置及其操作方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202549524A,2024-11-06,半導體裝置及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI907145B,2024-11-05,半導體裝置與其形成方法,46,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202549523A,2024-11-05,半導體裝置與其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,光學元件與光通訊,台灣積體電路製造,TW202520005A,2024-11-04,光阻成分、形成光阻圖案的方法以及形成酸可裂解共聚物的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,平面顯示器,友達光電,TWI903836B,2024-10-30,顯示裝置及其製造方法,73,2409,2026-02-04,1.19,2.42,1,-10.08,-20.87,-482.9,15.15,14.2,
2026-01-15,main,先進材料與奈米科技,台灣積體電路製造,TW202528841A,2024-10-30,用於製備圖案化光阻劑層的方法及光阻劑溶液,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,發光半導體,大陸商北京集創北方科技,TWI901421B,2024-10-30,LED燈珠之相機座標還原方法及LED燈珠定位系統,51,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,新唐科技,TWI887145B,2024-10-29,半導體裝置的製造方法,87,4919,2026-02-04,0.34,-4.51,2,-8.61,-12.62,-1527.1,59.5,63.9,
2026-01-15,main,半導體結構與製程,聯華電子,TWI896392B,2024-10-29,鰭式場效電晶體及其製作方法,17,2303,2026-02-04,0.77,1.66,7,-2.25,-13.73,-21.15,61.8,52.3,
2026-01-15,main,發光半導體,德商AMS歐斯朗國際,TW202533741A,2024-10-28,在鈍化層上具抗老化覆蓋之發光裝置,,,,,,,,,,,,
2026-01-15,main,電子產品檢測,日商東京威力科創,TW202534432A,2024-10-28,光阻之乾式顯影中的終點偵測,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,世界先進積體電路,TWI910876B,2024-10-24,半導體結構及其製造方法,2,5347,2026-02-04,0.36,14.56,8,4.61,-3.35,-17.83,122,113.8,
2026-01-15,main,半導體結構與製程,聯華電子,TWI911969B,2024-10-24,半導體元件及其製作方法,31,2303,2026-02-04,0.77,1.66,7,-2.25,-13.73,-21.15,61.8,52.3,
2026-01-15,decline,記憶體與儲存裝置,韓商愛思開海力士,TW202522468A,2024-10-24,具有包括輸入/輸出巨集的緩衝器晶片的儲存裝置和記憶體封裝,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,世界先進積體電路,TWI905995B,2024-10-23,儲存裝置及存取方法,85,5347,2026-02-04,0.36,14.56,8,4.61,-3.35,-17.83,122,113.8,
2026-01-15,main,半導體結構與製程,大陸商北京北方華創微電子裝備,TW202537470A,2024-10-23,半導體器件的製造方法及半導體製程設備,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,大陸商北京北方華創微電子裝備,TWI903825B,2024-10-23,半導體器件的製造方法及半導體製程設備,57,,,,,,,,,,,
2026-01-15,main,電源管理,南韓商三星電子,TW202531242A,2024-10-22,儲存裝置和監控輔助電源的方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202549554A,2024-10-22,半導體結構及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202544816A,2024-10-22,用於提升四階儲存單元快閃記憶體之效能與壽命的控制快閃記憶體的方法與相關記憶體控制器,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202527748A,2024-10-18,半導體結構及其製造方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,平面顯示器,美商應用材料,TW202539480A,2024-10-18,剝離微型LED顯示器背板上之分離色彩轉換層,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商HPSP,TW202519024A,2024-10-17,半導體元件的製備方法,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,綠創新科技,TWI908393B,2024-10-15,靜態顯示系統及其顯示裝置,38,,,,,,,,,,,
2026-01-15,main,印刷電路板,荷蘭商ASML荷蘭公司,TW202534443A,2024-10-15,基板支撐件、基板支撐系統、及將基板夾持於基板支撐件上之方法,,,,,,,,,,,,
2026-01-15,decline,電源管理,南韓商三星電子,TW202534660A,2024-10-14,時序控制器,,,,,,,,,,,,
2026-01-15,main,半導體設備,荷蘭商ASML荷蘭公司,TW202530841A,2024-10-14,熱調節系統,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,台灣積體電路製造,TW202531221A,2024-10-11,記憶體電路及其操作的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,記憶體與儲存裝置,台灣積體電路製造,TWI911949B,2024-10-11,記憶體電路及其操作的方法,63,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,先進材料與奈米科技,台灣積體電路製造,TW202528840A,2024-10-09,光阻劑組合物和形成光阻圖案及圖案化材料層之方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體設備,日商佳能,TW202534442A,2024-10-08,資訊處理設備、圖案形成設備、資訊處理方法及物品製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商東京威力科創,TW202534431A,2024-10-08,光阻的選擇性鈍化,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,星亞視覺,TWI908380B,2024-10-08,顯示畫面更新控制裝置及其方法,10,7753,2026-02-04,1.06,-2.61,3,21.83,34.92,-23.3,,,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202533722A,2024-10-04,半導體裝置,,,,,,,,,,,,
2026-01-15,decline,電子產品檢測,達方電子,TWM664497U,2024-10-04,感測裝置,,8163,2026-02-04,1.02,2.03,1,21.53,-5.33,-273.17,31.5,36.7,
2026-01-15,main,半導體結構與製程,聯華電子,TWI909733B,2024-10-01,半導體結構以及其製作方法,10,2303,2026-02-04,0.77,1.66,7,-2.25,-13.73,-21.15,61.8,52.3,
2026-01-15,decline,平面顯示器,南韓商樂金顯示科技,TW202533203A,2024-09-27,發光顯示設備,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商日本顯示器,TW202515351A,2024-09-27,半導體裝置,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商愛思開海力士存儲器產品解決方案公司(亦以思得名稱營業),TW202516520A,2024-09-26,管理固態硬碟中的記憶體區塊之可抹除單元,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,美商普羅梅勒斯,TW202528838A,2024-09-26,含有不含PFAS的多環烯烴三元共聚物之感光性組成物及由其製成的半導體裝置,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,美商普羅梅勒斯,TW202528839A,2024-09-26,含有不含PFAS的多環烯烴聚合物之感光性組成物及由其製成的半導體裝置,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202531926A,2024-09-25,積體電路元件及其製造方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商愛思開海力士,TW202539444A,2024-09-25,半導體裝置及半導體裝置的製造方法,,,,,,,,,,,,
2026-01-15,decline,電機機械,台灣積體電路製造,TW202546694A,2024-09-24,乘法累加裝置、人工智慧加速的系統及方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,光學元件與光通訊,日商信越化學工業,TW202530871A,2024-09-24,感光性樹脂組成物及圖型形成方法,,,,,,,,,,,,
2026-01-15,main,電腦視覺與影像處理,日商樂天集團,TWI886050B,2024-09-24,圖像產生裝置、圖像產生方法、及圖像產生程式,82,,,,,,,,,,,
2026-01-15,decline,平面顯示器,富動科技,TWM665534U,2024-09-23,主動矩陣式膽固醇液晶顯示裝置的驅動系統,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,富動科技,TWI902466B,2024-09-23,主動矩陣式膽固醇液晶顯示裝置的驅動系統及其手寫影像顯示方法,98,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,漢磊科技,TWI902462B,2024-09-23,半導體裝置及製造半導體裝置的方法,95,3707,2026-02-04,0.25,14.84,7,3.78,-220.98,-65.36,57.4,61.1,
2026-01-15,main,半導體結構與製程,美商應用材料,TW202523100A,2024-09-23,用於半導體元件之介面層縮放製程,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,韓商愛思開海力士,TW202524476A,2024-09-23,基於小晶片的儲存架構的資料接收電路,,,,,,,,,,,,
2026-01-15,main,平面顯示器,中國大陸商上海顯耀顯示科技,TW202537473A,2024-09-20,微發光二極體陣列層及微發光二極體顯示器面板,,,,,,,,,,,,
2026-01-15,main,半導體設備,德商卡爾蔡司SMT,TW202528827A,2024-09-20,遮罩的修復方法及裝置,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商日本顯示器,TW202515345A,2024-09-20,半導體裝置及其製造方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,美商蘋果公司,TW202531910A,2024-09-20,奈米片裝置的虛置單元設計,,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,英業達,TWI889548B,2024-09-20,持續學習模型的訓練方法及非暫態電腦可讀取媒體,8,2356,2026-02-04,0.78,-10.95,1,7.61,2.8,-2.97,44.8,41.1,
2026-01-15,main,半導體結構與製程,群創光電,TW202531966A,2024-09-19,電子裝置,,3481,2026-02-04,1.2,19.22,2,4.23,-8.84,-23.3,23,21.5,
2026-01-15,main,半導體結構與製程,日商日本顯示器,TW202515377A,2024-09-18,半導體裝置及其製造方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,美商芬威半導體公司,TW202515340A,2024-09-18,具有頂部和底部蓋層以及蝕刻停止層的III族氮化物電晶體,,,,,,,,,,,,
2026-01-15,decline,光學投影,宏碁,TWI898834B,2024-09-16,立體影像格式轉換方法與立體影像格式轉換系統,99,2353,2026-02-04,1.2,16.36,1,0.97,6.69,-6.13,26.95,29.7,
2026-01-15,main,記憶體與儲存裝置,乾瞻科技,TWI908334B,2024-09-13,可高速傳輸的資料輸入裝置及可實現高速傳輸的輸入資料的處理方法,46,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202533697A,2024-09-13,積體電路以及積體電路之製造方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202529580A,2024-09-12,半導體裝置及其製造方法,,,,,,,,,,,,
2026-01-15,main,電源管理,台灣積體電路製造 | 大陸商台積電(南京),TW202529110A,2024-09-12,半導體電路、功率管理電路和功率管理方法,,,,,,,,,,,,
2026-01-15,decline,電源管理,聯詠科技,TWI903754B,2024-09-12,電源管理電路及電源管理方法,80,3034,2026-02-04,0.57,-14.16,5,-11.82,-19.46,-38.2,367.5,435.6,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202539418A,2024-09-11,半導體裝置結構及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,光學元件與光通訊,日商尼康,TW202514282A,2024-09-10,曝光裝置及基板支撐構件,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商鎧俠,TW202541649A,2024-09-10,記憶裝置及記憶裝置之製造方法,,,,,,,,,,,,
2026-01-15,decline,AI與自然語言處理,西班牙商多元宇宙運算公司,TW202524360A,2024-09-10,使用張量網路以壓縮大型語言模型之系統及方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202531907A,2024-09-09,半導體裝置及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,南亞科技,TW202543399A,2024-09-06,半導體結構及其形成方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,記憶體與儲存裝置,台灣積體電路製造,TW202542777A,2024-09-06,記憶體裝置及其操作方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,平面顯示器,南韓商LG顯示器,TWI910809B,2024-09-05,顯示裝置及顯示裝置的製造方法,92,,,,,,,,,,,
2026-01-15,main,平面顯示器,南韓商LG顯示器,TW202529602A,2024-09-05,顯示裝置及顯示裝置的製造方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202537429A,2024-09-05,半導體元件結構及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,發光半導體,中國大陸商上海顯耀顯示科技,TW202535217A,2024-09-04,微發光二極體顯示面板,,,,,,,,,,,,
2026-01-15,main,平面顯示器,中國大陸商上海顯耀顯示科技,TW202535218A,2024-09-04,微發光二極體顯示面板,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202539434A,2024-09-04,半導體裝置及其製造方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
