資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-02-01,main,半導體結構與製程,聯華電子,TWI896392B,2024-10-29,鰭式場效電晶體及其製作方法,18,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TWI910876B,2024-10-24,半導體結構及其製造方法,2,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,半導體結構與製程,聯華電子,TWI911969B,2024-10-24,半導體元件及其製作方法,32,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,記憶體與儲存裝置,世界先進積體電路,TWI905995B,2024-10-23,儲存裝置及存取方法,85,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,電源管理,南韓商三星電子,TW202531242A,2024-10-22,儲存裝置和監控輔助電源的方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202549554A,2024-10-22,半導體結構及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202544816A,2024-10-22,用於提升四階儲存單元快閃記憶體之效能與壽命的控制快閃記憶體的方法與相關記憶體控制器,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202527748A,2024-10-18,半導體結構及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,南韓商HPSP,TW202519024A,2024-10-17,半導體元件的製備方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TWI911949B,2024-10-11,記憶體電路及其操作的方法,63,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202531221A,2024-10-11,記憶體電路及其操作的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電機機械,瑞士商耐格如信,TW202524881A,2024-10-09,從輸入二進位字組產生輸出二進位字組的方法、對與輸出二進位字組相關聯的輸入二進位字組執行算術運算的方法、對應的電腦程式產品,,,,,,,,,,,,
2026-02-01,main,無線通訊與網路,瑞士商諾佐米網路公司,TW202520691A,2024-10-09,包括軟體代理程式的網路監控系統和方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202533722A,2024-10-04,半導體裝置,,,,,,,,,,,,
2026-02-01,main,電源管理,美商逸福帝歐,TW202535046A,2024-10-04,系統基礎架構的建模及管理,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,達方電子,TWM664497U,2024-10-04,感測裝置,,8163,2026-02-11,1.07,-2.92,1,21.53,-5.33,-273.17,30.1,36.5,
2026-02-01,main,半導體結構與製程,聯華電子,TWI909733B,2024-10-01,半導體結構以及其製作方法,11,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,電子產品檢測,致伸科技,TWI894009B,2024-10-01,電子裝置組件,75,4915,2026-02-11,0.8,42.91,1,-0.81,-1.21,-6.8,81.3,77.9,
2026-02-01,main,其他,國泰人壽保險,TWM666839U,2024-09-27,清償文件簽收作業系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日本顯示器,TW202515351A,2024-09-27,半導體裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商愛思開海力士存儲器產品解決方案公司(亦以思得名稱營業),TW202516520A,2024-09-26,管理固態硬碟中的記憶體區塊之可抹除單元,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202531926A,2024-09-25,積體電路元件及其製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南韓商愛思開海力士,TW202539444A,2024-09-25,半導體裝置及半導體裝置的製造方法,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,日商樂天集團,TW202522401A,2024-09-24,圖像產生裝置、圖像產生方法、及圖像產生程式,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,日商樂天集團,TWI886050B,2024-09-24,圖像產生裝置、圖像產生方法、及圖像產生程式,81,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日日新半導體架構,TW202529563A,2024-09-24,半導體結構及其製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,漢磊科技,TWI902462B,2024-09-23,半導體裝置及製造半導體裝置的方法,96,3707,2026-02-11,0.27,24.98,7,3.78,-220.98,-65.36,52.5,60.4,
2026-02-01,main,半導體結構與製程,美商應用材料,TW202523100A,2024-09-23,用於半導體元件之介面層縮放製程,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,韓商愛思開海力士,TW202524476A,2024-09-23,基於小晶片的儲存架構的資料接收電路,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日本顯示器,TW202515345A,2024-09-20,半導體裝置及其製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商蘋果公司,TW202531910A,2024-09-20,奈米片裝置的虛置單元設計,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日本顯示器,TW202515377A,2024-09-18,半導體裝置及其製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商芬威半導體公司,TW202515340A,2024-09-18,具有頂部和底部蓋層以及蝕刻停止層的III族氮化物電晶體,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商高通公司,TW202519033A,2024-09-18,底部通道溝槽隔離之全環繞閘極（ＧＡＡ）場效電晶體（ＦＥＴ）,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,英業達,TWI904856B,2024-09-18,加速自舉的全同態加密計算器、計算系統及其運作方法,20,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,半導體結構與製程,萬國半導體國際有限合夥公司,TW202523130A,2024-09-16,用於DrMOS的分布式閘極驅動,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,乾瞻科技,TWI908334B,2024-09-13,可高速傳輸的資料輸入裝置及可實現高速傳輸的輸入資料的處理方法,47,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202533697A,2024-09-13,積體電路以及積體電路之製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202529580A,2024-09-12,半導體裝置及其製造方法,,,,,,,,,,,,
2026-02-01,main,電源管理,台灣積體電路製造 | 大陸商台積電(南京),TW202529110A,2024-09-12,半導體電路、功率管理電路和功率管理方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,國立清華大學,TWI912921B,2024-09-12,半導體結構及其形成方法,30,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202539418A,2024-09-11,半導體裝置結構及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,日商鎧俠,TW202541649A,2024-09-10,記憶裝置及記憶裝置之製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202531907A,2024-09-09,半導體裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,晶圓封裝與測試,美商高通公司,TW202516883A,2024-09-09,跨多個小晶片的一致性金鑰管理,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南亞科技,TW202543399A,2024-09-06,半導體結構及其形成方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,南亞科技,TWI905930B,2024-09-06,半導體結構及其形成方法,62,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,電源管理,大陸商上海嘉楠捷思信息技術,TW202512695A,2024-09-06,計算任務處理方法及裝置,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202537429A,2024-09-05,半導體元件結構及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202539434A,2024-09-04,半導體裝置及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,雋佾科技,TWI903736B,2024-09-04,半導體裝置及其製造方法,87,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TWI901330B,2024-09-03,半導體結構及其形成方法,3,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202526936A,2024-09-02,記憶體電路及操作記憶體電路的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電腦視覺與影像處理,光寶科技,TWI877070B,2024-08-30,人工智慧影像收集系統以及人工智慧影像收集方法,4,2301,2026-02-11,0.4,16.18,5,22.07,36.25,19.31,179.5,141.9,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202545335A,2024-08-29,半導體裝置及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,日商鎧俠,TW202537454A,2024-08-29,半導體裝置及其製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商鎧俠,TWI911879B,2024-08-29,半導體裝置及其製造方法,83,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,聯華電子,TWI896313B,2024-08-29,電路結構的佈局及電路結構的製造方法,38,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202523140A,2024-08-28,多堆疊半導體裝置,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202545304A,2024-08-28,半導體結構及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI912901B,2024-08-28,半導體結構及其形成方法,88,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202531891A,2024-08-27,半導體裝置,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商美蓓亞功率半導體,TW202515350A,2024-08-27,半導體裝置之製造方法及半導體裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202548774A,2024-08-26,錯誤更正管理之資料儲存系統與裝置,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202534688A,2024-08-22,記憶體晶片及記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,緯創資通,TWI896304B,2024-08-22,全同態加密運算方法、其系統及其非暫態電腦可讀取記錄媒體,33,3231,2026-02-11,0.92,151.54,1,108.34,84.5,137.9,131.5,127.7,
2026-02-01,main,電源管理,美商高通公司,TW202512702A,2024-08-22,Ｃ－ＰＨＹ接收器中的射頻干擾共模注入,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TWI902412B,2024-08-21,半導體結構及其製造方法,93,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TWI897592B,2024-08-20,半導體結構及其製造方法,15,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI896297B,2024-08-20,半導體裝置及其形成方法,45,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202537425A,2024-08-20,半導體元件和其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202602247A,2024-08-20,半導體裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,美商應用材料,TW202517035A,2024-08-19,用於具有中間介電隔離層的互補式場效電晶體的改善的材料及方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商高通公司,TW202515371A,2024-08-19,使用完整背側連接的緊湊邏輯單元,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商高通公司,TW202515372A,2024-08-19,背側雙向互連件,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI895069B,2024-08-15,半導體裝置及其製造方法,25,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202545313A,2024-08-15,半導體裝置及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,語音辨識與自動生成,國立臺北科技大學,TWI904806B,2024-08-14,手寫字型客製化方法、系統與電腦可讀取媒體,76,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日新電機,TW202525045A,2024-08-14,薄膜電晶體的製造方法,,,,,,,,,,,,
2026-02-01,main,數位支付與金融科技,華南商業銀行,TWM661818U,2024-08-14,遠端密碼重置系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202538747A,2024-08-13,記憶體內計算系統、記憶體電路及其操作方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,聯華電子,TWI898782B,2024-08-13,半導體裝置以及其製作方法,84,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI912883B,2024-08-12,半導體結構及其製造方法,5,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202535173A,2024-08-12,半導體結構及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,世界先進積體電路,TWI909602B,2024-08-09,半導體裝置及其形成方法,21,5347,2026-02-11,0.35,18.37,8,4.61,-3.35,-17.83,126,113.8,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202549579A,2024-08-08,積體電路裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,大陸商重慶奕能科技,TWI900168B,2024-08-08,半導體器件,82,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,尼克森微電子,TWI903680B,2024-08-08,功率元件及其製造方法,16,3317,2026-02-11,0.92,19.29,4,2.92,-2.53,-2.49,47.95,51.7,
2026-02-01,main,無線通訊與網路,美商高通公司,TW202512715A,2024-08-08,用於傳輸媒體資料的寫碼多來源媒體格式（ＣＭＭＦ）實例化,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202515339A,2024-08-07,半導體元件,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202549564A,2024-08-07,積體電路及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,南韓商三星電子,TW202529572A,2024-08-06,半導體元件,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202533692A,2024-08-06,半導體裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,其他,南韓商維森恩斯,TW202543267A,2024-08-05,用於監控透過種子（ｔｏｒｒｅｎｔ）網路非法分發版權作品的裝置和方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI910757B,2024-08-05,半導體裝置與其形成方法,28,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202537424A,2024-08-05,半導體裝置與其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,鈺創科技,TWI908231B,2024-08-05,混合記憶體晶片以及包括所述混合記憶體晶片的記憶體系統、計算裝置,5,5351,2026-02-11,0.11,291.7,7,15.15,-18.34,-48.18,55.7,53.8,
2026-02-01,main,記憶體與儲存裝置,鈺創科技,TW202507716A,2024-08-05,混合記憶體晶片以及包括所述混合記憶體晶片的記憶體系統、計算裝置,,5351,2026-02-11,0.11,291.7,7,15.15,-18.34,-48.18,55.7,53.8,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512197A,2024-08-02,存取快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI906994B,2024-08-02,存取快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,88,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商星宸科技,TWI870329B,2024-08-01,影像處理裝置及影像處理裝置的控制方法,5,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202512200A,2024-08-01,存取快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI906987B,2024-08-01,存取快閃記憶體模組的方法及相關的快閃記憶體控制器與記憶裝置,87,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商西利康尼克斯公司,TW202525065A,2024-08-01,用於形成半導體裝置的方法及藉由該方法形成的結構,,,,,,,,,,,,
2026-02-01,main,電源管理,力旺電子,TWI909578B,2024-07-31,運用於非揮發性記憶體的電源控制裝置,80,3529,2026-02-11,0.12,22.39,10,5.89,5.89,8.6,1985,2009.3,
2026-02-01,main,電源管理,力旺電子,TW202509936A,2024-07-31,運用於非揮發性記憶體的電源控制裝置,,3529,2026-02-11,0.12,22.39,10,5.89,5.89,8.6,1985,2009.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI898752B,2024-07-31,記憶體內運算裝置以及使用其執行操作的方法,21,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
